Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 1 bad-03 ass. ambu deur openen lodewijk boisotstraat amsterdam 133331,Brandweer met spoed naar Lodewijk Boisotstraat in Amsterdam,2024-01-02,03:01:22
brandweer,p 1 bon-05 ass. ambu tilassistentie dr. van voorthuijsenstraat velp ge 075341,Assistentie ambulance op Dr. van Voorthuijsenstraat in Velp,2024-01-02,02:54:46
brandweer,p 1 bon-02 br wegvervoer auto jupiterstraat hengelo 051131,Voertuigbrand op Jupiterstraat in Hengelo,2024-01-02,02:53:25
brandweer,p 2 bad-02 brandgerucht betreft: oms heineken experience stadhouderskade amsterdam 133231,Brandgerucht op Stadhouderskade in Amsterdam,2024-01-02,02:51:54
brandweer,"prio 4 a12 li - utrechtsebaan 3,6 voorb eigen initiatief",Brandweer naar A12 in Voorburg  rijksweg a12,2024-01-02,02:48:44
brandweer,p 1 bon-04 zeer gr. br br woning ovd-bz duplexwoning thorbeckestraat dieren,Woningbrand op Thorbeckestraat in Dieren,2024-01-02,02:41:24
brandweer,p 1 bon-04 zeer gr. br br woning duplexwoning thorbeckestraat dieren 074096 063941,Woningbrand op Thorbeckestraat in Dieren,2024-01-02,02:40:46
politie,svp contact mka,Politie  voor contact met de meldkamer opnemen,2024-01-02,03:04:19
politie,aub contact mka nog,Politie  voor contact met de meldkamer opnemen,2024-01-02,02:50:14
brandweer,gaarne telefonisch contact mkb.,Brandweer,2024-01-02,03:30:31
brandweer,p 2 bnh-02 br container ondergronds waalstraat alkmaar 104131,Buitenbrand (container) op Waalstraat in Alkmaar,2024-01-02,03:26:20
politie,graag bellen politie meldkamer apeldoorn gms969,Politie naar Apeldoorn,2024-01-02,03:35:37
brandweer,p 2 bdh-03 ass. ambu binnen deur openen huis te landelaan rijswijk zh 155630,Brandweer met gepaste spoed naar Huis te Landelaan in Rijswijk,2024-01-02,03:48:57
brandweer,p 2 br wegvervoer hamseweg winkelpad hoogland 090133,Voertuigbrand op Hamseweg in Hoogland,2024-01-02,03:49:39
brandweer,p 1 bnh-03 middel br br woning beemsterstraat edam 110203,Woningbrand op Beemsterstraat in Edam,2024-01-02,04:18:41
brandweer,p 1 bnh-03 br woning beemsterstraat edam 115051 110291 112032 112031,Woningbrand op Beemsterstraat in Edam,2024-01-02,04:18:41
brandweer,"prio 4 a4 li - kp prins clausplein 46,2 h sgravh wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A4 in Den Haag,2024-01-02,04:17:46
brandweer,p 2 bnn-01 br buiten boslaan zuidwolde dr 039034,Buitenbrand op Boslaan in Zuidwolde,2024-01-02,04:10:48
brandweer,p 2 br gerucht kuehne nagel logistics bv atoomweg utrecht 094431,Brandgerucht op Atoomweg in Utrecht,2024-01-02,04:09:57
brandweer,p 1 bdh-03 ass. ambu binnen huis te landelaan rijswijk zh 157770,Brandweer met spoed naar Huis te Landelaan in Rijswijk,2024-01-02,04:08:44
politie,graag contact oc apeldoorn 008,Politie naar Apeldoorn,2024-01-02,04:15:31
brandweer,p 1 br wegvervoer wageningseberg amersfoort 090231,Voertuigbrand op Wageningseberg in Amersfoort,2024-01-02,04:29:16
brandweer,p 1 bnh-03 middel br br woning beemsterstraat edam 110292,Woningbrand op Beemsterstraat in Edam,2024-01-02,04:26:07
brandweer,p 1 middel br herhaalde alarmering br woning beemsterstraat edam,Woningbrand op Beemsterstraat in Edam,2024-01-02,04:23:18
brandweer,p 1 middel br br woning beemsterstraat edam,Woningbrand op Beemsterstraat in Edam,2024-01-02,04:23:18
trauma,a1 13991 beemsterstraat edam 396 regio 11,Traumaheli naar Beemsterstraat in Edam,2024-01-02,04:21:50
brandweer,p 1 brt-01 br wegvervoer scooter nieuwehaven rotterdam 179232,Voertuigbrand op Nieuwehaven in Rotterdam,2024-01-02,04:39:46
brandweer,p 1 bon-02 br woning dak dorpsweg veenstraat ijsselmuiden 041450 041432,Woningbrand op Dorpsweg in Ijsselmuiden,2024-01-02,04:39:29
brandweer,p 2 bdh-04 rookmelder lauwers nootdorp 157430,Rookmelder op Lauwers in Nootdorp,2024-01-02,04:32:33
brandweer,p 1 bon-02 middel br br woning dak dorpsweg ijsselmuiden 041860,Woningbrand op Dorpsweg in Ijsselmuiden,2024-01-02,04:49:50
brandweer,p 2 uitval nutsvoorz. elektriciteit hazepad breda,Brandweer met gepaste spoed naar Hazepad in Breda,2024-01-02,04:47:37
brandweer,p 2 bnh-03 middel br br woning beemsterstraat edam 110881,Woningbrand op Beemsterstraat in Edam,2024-01-02,04:47:37
brandweer,p 2 br container walter kollolaan utrecht 094431,Buitenbrand (container) op Walter Kollolaan in Utrecht,2024-01-02,04:47:16
brandweer,p 1 bon-02 middel br br woning dak tankauto dorpsweg ijsselmuiden 041097 049094 041431,Woningbrand op Dorpsweg in Ijsselmuiden,2024-01-02,04:46:20
brandweer,p 1 bon-02 br woning dak tankauto dorpsweg ijsselmuiden 041460,Woningbrand op Dorpsweg in Ijsselmuiden,2024-01-02,04:45:35
brandweer,p 2 bnh-03 ovd-bz graag telefonisch contact meldkamer brw middel br br woning beemsterstraat edam,Woningbrand op Beemsterstraat in Edam,2024-01-02,05:05:01
brandweer,p 1 bnn-01 oms handmelder aanleunwoningen 't neie punt jan wierengaweg ruinen de wolden 039041,Automatisch brandalarm (handmelder) op Jan Wierengaweg in Ruinen,2024-01-02,04:58:13
brandweer,p 2 tbo graag telefonisch contact meldkamer middel br br woning beemsterstraat edam,Woningbrand op Beemsterstraat in Edam,2024-01-02,04:57:50
brandweer,p 2 bnh-03 middel br hovd graag contact ac br woning hovd-b beemsterstraat edam 110296,Telefonisch contact meldkamer op Beemsterstraat in Edam,2024-01-02,04:55:24
politie,2 ongeval wegvervoer materieel pompenburg rotterdam icnum 3298,Politie naar Pompenburg in Rotterdam voor Ongeval Wegvervoer Materieel,2024-01-02,05:05:59
trauma,a1 dia: ja ambu 17902 hoflaansm leiden leiden bon 668,Traumaheli naar Hoflaan in Leiden,2024-01-02,05:08:20
trauma,a1 dia: ja ambu 17992 hoflaansm leiden leiden bon 668,Traumaheli naar Hoflaan in Leiden,2024-01-02,05:08:20
brandweer,sesam,Brandweer,2024-01-02,05:24:27
brandweer,p 2 bon-02 middel br br woning tbo dak dorpsweg ijsselmuiden 041000,Woningbrand op Dorpsweg in Ijsselmuiden,2024-01-02,05:24:18
brandweer,p 2 bnh-04 co-melder bloemgracht zaandam 118031,Brandweer met gepaste spoed naar Bloemgracht in Zaandam,2024-01-02,05:15:42
politie,svp contact mka,Politie  voor contact met de meldkamer opnemen,2024-01-02,05:22:38
brandweer,p 2 bzb-01 wateroverlast bellinistraat tilburg 209432,Wateroverlast op Bellinistraat in Tilburg,2024-01-02,05:37:52
brandweer,p 2 br gerucht gemeentehuis veenendaal raadhuisplein veenendaal 095531,Brandgerucht op Raadhuisplein in Veenendaal,2024-01-02,05:30:09
brandweer,p 2 bdh-02 wateroverlast binnen leharstraat 's-gravenhage 159638,Wateroverlast op Lehárstraat in Den Haag,2024-01-02,05:48:42
brandweer,p 3 brt-01 contact mkb cin shell nederland chemie bv vondelingenweg vondelingenplaat rdam 179195,Brandweer zonder spoed naar Vondelingenweg in Vondelingenplaat Rotterdam,2024-01-02,05:46:43
brandweer,p 2 bob-01 stormschade landsard eindhoven 222431,Stormschade op Landsard in Eindhoven,2024-01-02,05:41:37
brandweer,p 1 bdh-03 ass. ambu tilassistentie statenlaan 's-gravenhage 157130,Assistentie ambulance op Statenlaan in Den Haag,2024-01-02,05:55:46
brandweer,graag tel.contact mkon,Brandweer,2024-01-02,05:55:33
brandweer,p 2 bdh-02 wateroverlast binnen leharstraat 's-gravenhage 157770,Wateroverlast op Lehárstraat in Den Haag,2024-01-02,05:50:42
brandweer,p 1 bad-01 stank/hind. lucht gaslucht binnen tweede oosterparkstraat amsterdam 133531,Geen beschrijving beschikbaar,2024-01-02,06:20:48
brandweer,p 2 ass. pol a.p. hilhorstweg soest 098794 090133,Geen beschrijving beschikbaar,2024-01-02,06:20:26
brandweer,p 2 ass. pol a.p. hilhorstweg soest 098794 090133,Brandweer met gepaste spoed naar A.P. Hilhorstweg in Soest,2024-01-02,06:20:25
brandweer,p 3 intrekken alarm brw oms brandmelding zsm de leurinkshof vicarystraat losser,Automatisch brandalarm op Vicarystraat in Losser,2024-01-02,06:17:11
brandweer,p 2 bnn-01 nablussen tallinnweg groningen 011831,Brandweer met gepaste spoed naar Tallinnweg in Groningen,2024-01-02,06:17:01
brandweer,"prio 1 n44 re - rijksstraatweg,4 wassnr :",Brandweer met spoed naar Rijksstraatweg in Wassenaar,2024-01-02,06:16:18
brandweer,p 2 bon-05 oms brandmelding zsm de leurinkshof vicarystraat losser 052231,Automatisch brandalarm op Vicarystraat in Losser,2024-01-02,06:11:05
brandweer,"prio 4 a4 li 34,6 leiden wegverkeer verkeersstremming soort stremming: pechgeval",Brandweer naar A4 in Leiden,2024-01-02,06:08:54
brandweer,p 2 bdh-04 br afval burgemeester francoisplein 's-gravenhage 159638,Afvalbrand op Burgemeester Françoisplein in Den Haag,2024-01-02,06:06:10
brandweer,p 1 bnn-02 oms brandmelding philips dap oliemolenstraat drachten philips,Automatisch brandalarm op Oliemolenstraat in Drachten,2024-01-02,06:27:46
brandweer,p 2 bnh-01 rookmelder leidekkerstraat alkmaar 104131,Rookmelder op Leidekkerstraat in Alkmaar,2024-01-02,06:21:27
politie,"prio 1, kustwachtcentrum bellen aub",Politie met spoed,2024-01-02,06:37:07
brandweer,p 2 br container ondergronds gangesdreef utrecht 094531,Buitenbrand (container) op Gangesdreef in Utrecht,2024-01-02,06:52:32
brandweer,p 2 brt-01 oms brandmelding struytse hoeck wcsprinkler struytse hoeck hellevoetsluis 172531,Automatisch brandalarm op Struytse Hoeck in Hellevoetsluis,2024-01-02,06:43:26
politie,"1 ongeval wegvervoer letsel toerit a16 li - beverwaard 24 21,8 d rotterdam icnum 3337",Politie naar A16 in Rotterdam voor ongeval met letsel,2024-01-02,06:47:26
politie,graag contact mka,Politie  voor contact met de meldkamer opnemen,2024-01-02,06:45:29
brandweer,p 1 bon-01 reanimatie wageningsestraat zetten 074380,Assistentie bij reanimatie op Wageningsestraat in Zetten,2024-01-02,07:14:14
brandweer,intrekken alarm brw reanimatie wageningsestraat zetten,Assistentie bij reanimatie op Wageningsestraat in Zetten,2024-01-02,07:12:55
brandweer,p 1 ongeval wegvervoer letsel a9 re - gaasperdammerweg ouderkerk aan de amstel,Ongeval met letsel op A9,2024-01-02,07:09:20
politie,ongeval/wegvervoer/voertuig te water prio 1 losdorp schafferweg,Geen beschrijving beschikbaar,2024-01-02,07:12:59
politie,graag contact zcc ijss,Politie,2024-01-02,07:03:21
politie,bel oc 1229,Politie,2024-01-02,07:02:44
politie,graag contact zcc ijss,Politie,2024-01-02,06:57:38
trauma,a1 13991 sleutelbloem de meern 406 regio 09,Traumaheli naar Sleutelbloem in De Meern,2024-01-02,06:59:18
brandweer,p 2 bnh-01 contact mkb td hoofdkantoor vrzw prins bernhardplein zaandam 110882,Geen beschrijving beschikbaar,2024-01-02,07:27:43
brandweer,p 1 bad-01 reanimatie 3e kekerstraat amsterdam 134131,Assistentie bij reanimatie op 3e Kekerstraat in Amsterdam,2024-01-02,07:24:20
brandweer,p 1 ongeval wegvervoer letsel a10 re - ringweg-zuid amsterdam,Ongeval met letsel op A10 in Amsterdam,2024-01-02,07:19:30
politie,prio 1 's-gravenzandelaan sgravh ongeval wegvervoer letsel,Ongeval met letsel op 's-Gravenzandelaan in Den Haag,2024-01-02,07:27:46
politie,aanrijding letsel n346 - lochemseweg warnsveld 4144,Politie naar Lochemseweg in Warnsveld voor ongeval met letsel,2024-01-02,07:25:26
politie,aanrijding letsel n346 - zutphenseweg lochem 4145,Politie naar Zutphenseweg in Lochem voor ongeval met letsel,2024-01-02,07:25:22
brandweer,p 2 bzb-01 hv materieel tankstation texaco chopinstraat breda chopinstraat breda 203092 203132,Brandweer met gepaste spoed naar Chopinstraat in Breda,2024-01-02,07:38:44
brandweer,p 1 bdh-01 oms brandmelding de haagsche zwaan schenkkade 's-gravenhage 157430,Geen beschrijving beschikbaar,2024-01-02,07:38:24
brandweer,p 2 2168 materieel tankstation texaco chopinstraat bre tankstation texaco chopinstraat breda chopinstraat breda,Brandweer met gepaste spoed naar Chopinstraat in Breda,2024-01-02,07:38:23
brandweer,p 1 bnh-02 oms handmelder pi hhw zuyder bos copernicusstraat heerhugowaard 106596 104832 104831,Automatisch brandalarm (handmelder) op Copernicusstraat in Heerhugowaard,2024-01-02,07:35:50
politie,aanrijding letsel voetangelweg abcoude,Politie naar Voetangelweg in Abcoude voor ongeval met letsel,2024-01-02,07:39:50
brandweer,p 1 bmd-02 br agrarisch n712 - gemaalweg rutten 256137 256136,Geen beschrijving beschikbaar,2024-01-02,07:50:39
brandweer,p 1 bmd-01 br woning appartement pontianakstraat almere 254132 258131,Woningbrand op Pontianakstraat in Almere,2024-01-02,07:48:35
brandweer,p 1 bob-02 reanimatie dellerweg someren 224281,Assistentie bij reanimatie op Dellerweg in Someren,2024-01-02,07:45:53
brandweer,p 1 ongeval wegvervoer letsel de clercqstraat amsterdam,Ongeval met letsel op De Clercqstraat in Amsterdam,2024-01-02,07:44:52
brandweer,p 2 bzb-02 oms brandmelding parkeerbedrijf tilburg professor goossenslaan tilburg 209433,Automatisch brandalarm op Professor Goossenslaan in Tilburg,2024-01-02,07:43:28
brandweer,p 1 bzb-01 hv materieel met gev. stof tankstation texaco chopinstraat breda chopinstraat breda 209461,Brandweer met spoed naar Chopinstraat in Breda,2024-01-02,07:42:28
brandweer,p 1 bzb-01 hv materieel met gev. stof tankstation texaco chopinstraat breda chopinstraat breda,Brandweer met spoed naar Chopinstraat in Breda,2024-01-02,07:42:09
brandweer,p 1 intrekken alarm brw oms handmelder pi hhw zuyder bos copernicusstraat heerhugowaard,Automatisch brandalarm (handmelder) op Copernicusstraat in Heerhugowaard,2024-01-02,07:39:33
politie,aanrijding letsel europa-allee kampen 4158,Politie naar Europa-allee in Kampen voor ongeval met letsel,2024-01-02,07:42:26
brandweer,p 1 bnh-20 oms beheerssysteem g pier rinse hofstraweg schiphol 129130,Automatisch brandalarm op Rinse Hofstraweg in Schiphol,2024-01-02,08:07:33
brandweer,p intrekken alarm br woning appartement!pcntianakstraat almere,Geen beschrijving beschikbaar,2024-01-02,08:07:16
brandweer,p intrekken alarm br woning appartement pontianakstraat almere,Geen beschrijving beschikbaar,2024-01-02,08:07:16
brandweer,p 3 intrekken alarm br woning appartement pontianakstraat almere,Woningbrand op Pontianakstraat in Almere,2024-01-02,08:07:01
brandweer,p 1 bnh-20 oms beheerssysteem gh gebouw rinse hofstraweg schiphol 129230,Automatisch brandalarm op Rinse Hofstraweg in Schiphol,2024-01-02,08:06:31
brandweer,p 2 bob-03 nacontrole barrierweg liempde 212231,Nacontrole op Barrierweg in Liempde,2024-01-02,08:05:48
brandweer,p 1 bmd-02 grote br br agrarisch n712 - gemaalweg rutten 255151 099229,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:05:48
brandweer,p 1 bmd-02 middel br br agrarisch n712 - gemaalweg rutten 256091 026632 258185,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:05:48
brandweer,prio 4 toerit a44 li - leiden 8 leiden wegverkeer afgevallen lading,Brandweer naar A44 in Leiden,2024-01-02,08:04:20
brandweer,p 1 bmd-01 br woning appartement pontianakstraat almere 141342 147366 147183,Woningbrand op Pontianakstraat in Almere,2024-01-02,08:00:44
brandweer,p 1 bnh-02 br logies bastion hotel wibautstraat zaandam 118052 110292 118034 118031,Brandweer met spoed naar Wibautstraat in Zaandam,2024-01-02,08:00:27
brandweer,p 1 bmd-02 grote br br agrarisch n712 - gemaalweg rutten 259593 149001 258181 026631,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,07:58:58
brandweer,p 2 br gerucht vve parkeren mariakwartier blok d donaudreef utrecht 094831,Brandgerucht op Donaudreef in Utrecht,2024-01-02,07:55:26
brandweer,p 1 bmd-01 br woning appartement pontianakstraat almere 254151,Woningbrand op Pontianakstraat in Almere,2024-01-02,07:51:18
politie,2 loslopende dieren slinge rotterdam icnum 3385,Politie naar Slinge in Rotterdam,2024-01-02,08:03:07
politie,incident aanrijding wild blauwhand laren ge 4179,Politie naar Blauwhand in Laren,2024-01-02,08:00:14
brandweer,p 1 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten 041239,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:15:07
brandweer,p 1 brt-02 ongeval wegvervoer lichte thv schenkelweg donaulaan spijkenisse 173131 179195,Ongeval op Schenkelweg in Spijkenisse,2024-01-02,08:11:50
brandweer,p 3 contact mkb td world port center wilhelminakade rotterdam 179291,Brandweer zonder spoed naar Wilhelminakade in Rotterdam,2024-01-02,08:10:09
brandweer,p 1 bmd-02 grote br br agrarisch n712 - gemaalweg rutten 256531 258066 258584,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:08:33
politie,"ongeval/wegvervoer/letsel prio 1 hoogeveen a28 re 140,1",Ongeval met letsel op A28 in Hoogeveen,2024-01-02,08:18:22
politie,1 ongeval wegvervoer letsel schenkelweg spijkenisse icnum 3394,Politie naar Schenkelweg in Spijkenisse voor ongeval met letsel,2024-01-02,08:13:07
politie,1 ongeval wegvervoer letsel schenkelweg spijkenisse icnum 3392,Politie naar Schenkelweg in Spijkenisse voor ongeval met letsel,2024-01-02,08:13:07
politie,ongeval wegvervoer letsel mcdonalds noord brabantlaanga eindhoven,Politie naar Noord Brabantlaan in Eindhoven voor ongeval met letsel,2024-01-02,08:11:48
brandweer,randweer veiligheidsregio rotterdam rijnmond.,Geen beschrijving beschikbaar,2024-01-02,08:30:19
brandweer,ochtend brandweer veiligheidsregio rotterdam rijnmond.,Geen beschrijving beschikbaar,2024-01-02,08:30:17
brandweer,test: proefalarm ochtend b,Geen beschrijving beschikbaar,2024-01-02,08:30:17
brandweer,test: proefalarm bltend brandweer veiligheidsregio rotterdam rijnmond.,Geen beschrijving beschikbaar,2024-01-02,08:30:15
brandweer,test: proefalarm ochtld brandweer veiligheidsregio rotterdci rijnmond.,Geen beschrijving beschikbaar,2024-01-02,08:30:15
brandweer,test: proefalarm,Geen beschrijving beschikbaar,2024-01-02,08:30:15
brandweer,oefalarm ochtend brandweer veiligheidsregio rotterdam rijnmond.,Brandweer met spoed naar Rotterdam,2024-01-02,08:30:12
brandweer,test: proefalarm ochtend brandweer veiligheidsrgio rotterdam rijnmond.,Geen beschrijving beschikbaar,2024-01-02,08:30:12
brandweer,test: pr,Geen beschrijving beschikbaar,2024-01-02,08:30:10
brandweer,test: proefalarm ochtend brandweer veiligheidsregio rotterdam rijnmond.,Geen beschrijving beschikbaar,2024-01-02,08:30:07
brandweer,p 1 bnh-03 reanimatie zichtscherm dokweg havenkade ijmuiden 122540 122430,Geen beschrijving beschikbaar,2024-01-02,08:30:05
brandweer,p 1 bmd-02 zeer gr. br br agrarisch n712 - gemaalweg rutten 256532 258266 258284,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:29:20
brandweer,p 2 bnn-03 br afval beelen tolbert 011031,Geen beschrijving beschikbaar,2024-01-02,08:27:50
brandweer,p 2 br container ruys de beerenbroucklaan zeist 096631,Buitenbrand (container) op Ruys de Beerenbroucklaan in Zeist,2024-01-02,08:26:50
brandweer,p 2 blb-01 brandgerucht hof van serviam odasingel sittard 244431,Brandgerucht op Odasingel in Sittard,2024-01-02,08:25:45
brandweer,p 2 bzb-02 oms brandmelding parkeerbedrijf tilburg professor goossenslaan tilburg 209433,Automatisch brandalarm op Professor Goossenslaan in Tilburg,2024-01-02,08:23:52
brandweer,"p 1 bnn-02 ongeval wegvervoer auto a28 re 140,1 hoogeveen 038993 039034",Ongeval op A28 in Hoogeveen,2024-01-02,08:21:48
brandweer,p 1 bmd-02 zeer gr. br br agrarisch ve gs: 1 n712 - gemaalweg rutten 258026,Geen beschrijving beschikbaar,2024-01-02,08:40:53
brandweer,p 1 bmd-02 zeer gr. br br agrarisch gw 3000 n712 - gemaalweg rutten 147064 147182,Brand bij agrarisch bedrijf op Gemaalweg in Rutten,2024-01-02,08:37:39
