Discipline,Titel,Beschrijving,Publicatiedatum,Publicatietijd
brandweer,p 1 bob-03 br industrie dsu neutronenlaan uden 213832,Brandweer met spoed naar Neutronenlaan in Uden,2023-11-02,07:04:10
brandweer,p 1 bon-03 hv weg letsel verlengde energieweg nymaplein nijmegen 082371,Ongeval met letsel op Energieweg in Nijmegen,2023-11-02,07:03:07
brandweer,p 1 bon-03 hv weg letsel verlengde energieweg nymaplein nijmegen 082131 089091,Ongeval met letsel op Energieweg in Nijmegen,2023-11-02,06:59:34
politie,"2 ongeval wegvervoer materieel a15 li 56,8 rotterdam icnum 588794",Politie naar A15 in Rotterdam voor Ongeval Wegvervoer Materieel,2023-11-02,07:03:48
politie,aanrijding letsel verlengde energieweg nymaplein nijmegen 688789,Politie naar Energieweg in Nijmegen voor ongeval met letsel,2023-11-02,07:03:07
politie,aanrijding letsel sluitersveldssingel van rechteren limpurgsingel almelo 688792,Politie naar Sluitersveldssingel in Almelo voor ongeval met letsel,2023-11-02,06:58:22
politie,aanrijding letsel sluitersveldssingel almelo 688793,Politie naar Sluitersveldssingel in Almelo voor ongeval met letsel,2023-11-02,06:58:22
politie,aanrijding letsel sluitersveldssingel almelo 688794,Politie naar Sluitersveldssingel in Almelo voor ongeval met letsel,2023-11-02,06:58:17
politie,graag contact oc apeldoorn gms:688752,Politie naar Apeldoorn,2023-11-02,06:58:17
brandweer,p 2 bon-04 stormschade van der molenallee doorwerth 073441,Stormschade op van der Molenallee in Doorwerth,2023-11-02,07:29:24
brandweer,p 2 stormschade kerkweg moermond zwijndrecht,Stormschade op Kerkweg in Zwijndrecht,2023-11-02,07:27:54
brandweer,p 2 blb-01 brandgerucht parkeergarage maasboulevard prinsessesingel venlo 236169,Brandgerucht op Prinsessesingel in Venlo,2023-11-02,07:27:10
brandweer,p 2 brt-01 weeralarm weercode oranje wind gmk rotterdam wilhelminakade rotterdam 179021 179992 179094 178792 18info,Brandweer met gepaste spoed naar Wilhelminakade in Rotterdam,2023-11-02,07:24:33
brandweer,p 2 blb-01 brandgerucht parkeergarage maasboulevard prinsessesingel venlo 233231,Brandgerucht op Prinsessesingel in Venlo,2023-11-02,07:23:44
politie,graag contact meldkamer politie gms:793,Politie,2023-11-02,07:23:40
brandweer,spoedambu hermes,Brandweer,2023-11-02,07:41:40
brandweer,p 2 bon-04 stormschade van der molenallee doorwerth 073451,Stormschade op van der Molenallee in Doorwerth,2023-11-02,07:41:09
brandweer,p 2 brt-01 stormschade kerkweg moermond zwijndrecht 186331,Stormschade op Kerkweg in Zwijndrecht,2023-11-02,07:40:46
brandweer,p 2 bad-01 ass. ambu afhijsen lommelstraat amsterdam 132651 139233,Assistentie ambulance voor afhijsen patiënt op Lommelstraat in Amsterdam,2023-11-02,07:40:37
brandweer,p 2 bon-05 ass. pol bennekom 072096 072941,Brandweer met gepaste spoed naar Bennekom,2023-11-02,07:39:42
brandweer,scenario extreem weer is geactiveerd! het uitrukbericht staat voor u in de alarmeringscomputer.,Geen beschrijving beschikbaar,2023-11-02,07:35:09
politie,graag contact mkon,Politie,2023-11-02,07:41:53
politie,contact oc svp nr789,Politie,2023-11-02,07:37:35
politie,"aanrijding letsel a2 re 249,8 bunde",Politie naar A2 in Bunde voor ongeval met letsel,2023-11-02,07:34:42
brandweer,p 5 bdh-01 testmelding kazerne boskoop torenpad boskoop 162234,Brandweer met spoed naar Torenpad in Boskoop  test/oefening,2023-11-02,07:49:33
brandweer,p 2 blb-01 buitensluiting godsweerdersingel roermond 235131,Brandweer met gepaste spoed naar Godsweerdersingel in Roermond,2023-11-02,07:47:12
brandweer,p 1 bdh-02 oms brandmelding casa julia maerten trompstraat delft 155530,Automatisch brandalarm op Maerten Trompstraat in Delft,2023-11-02,07:47:11
brandweer,p 2 brt-02 weeralarm wind weercode oranje vrzhz gebouw romboutslaan dordrecht 189421 189791,Ongeval met beknelling op Romboutslaan in Dordrecht,2023-11-02,07:46:01
brandweer,p 2 weeralarm wind weercode oranje vrzhz gebouw romboutslaan dordrecht,Ongeval met beknelling op Romboutslaan in Dordrecht,2023-11-02,07:45:46
brandweer,p 2 bon-06 co-melder ooststeeg wageningen 079033,Brandweer met gepaste spoed naar Ooststeeg in Wageningen,2023-11-02,07:43:33
politie,aanrijding letsel noodweg hilversum,Politie naar Noodweg in Hilversum voor ongeval met letsel,2023-11-02,07:45:01
brandweer,"p 1 blb-03 ongeval gaslekkage, gaslucht binnen koningserf koningslust",Gaslucht op Koningserf in Koningslust,2023-11-02,08:08:44
brandweer,p 1 blb-03 stank/hind. lucht gaslucht binnen koningserf koningslust 232931,Gaslucht op Koningserf in Koningslust,2023-11-02,08:08:44
brandweer,p 2 bdh-01 liftopsluiting laakkade 's-gravenhage 157630,Assistentie bij liftopsluiting op Laakkade in Den Haag,2023-11-02,08:08:42
brandweer,p 2 bon-03 stormschade staverdenseweg elspeet 061741,Stormschade op Staverdenseweg in Elspeet,2023-11-02,08:05:01
brandweer,"p 2 blb-02 nacontrole a67 li - europaweg,2 venlo 236169 233231",Nacontrole op Europaweg in Venlo,2023-11-02,08:02:18
brandweer,p 1 bad-02 stormschade klaprozenweg amsterdam 132131,Stormschade op Klaprozenweg in Amsterdam,2023-11-02,08:01:18
brandweer,proefalarm ochtend brandweer veiligheidsregio rotterdam rijnmond.,Proefalarm in Rotterdam,2023-11-02,08:00:29
brandweer,p 2 brt-02 stormschade rottebandreef rotterdam 171031,Stormschade in Rotterdam,2023-11-02,07:59:38
brandweer,p 2 weeralarm weercode oranje wind mkb rotterdam wilhelminakade rotterdam,Brandweer met gepaste spoed naar Wilhelminakade in Rotterdam,2023-11-02,07:58:27
brandweer,p 2 weeralarm weercode oranje wind vrzhz gebouw romboutslaan dordrecht,Ongeval met beknelling op Romboutslaan in Dordrecht,2023-11-02,07:56:47
brandweer,p 2 bob-01 stormschade vorsterdijk nuenen 222331,Stormschade op Vorsterdijk in Nuenen,2023-11-02,07:54:03
politie,1 ongeval wegvervoer letsel onderlangs barendrecht icnum 588851,Politie naar Onderlangs in Barendrecht voor ongeval met letsel,2023-11-02,08:04:16
politie,ongeval wegvervoer letsel breestraat sint anthonis,Politie naar Breestraat in Sint Anthonis voor ongeval met letsel,2023-11-02,08:01:50
politie,5 stormschade rottebandreef rotterdam icnum 588835,Politie naar Rotterdam,2023-11-02,07:59:07
politie,prio 1 paardenweide zoetmr ongeval wegvervoer letsel,Ongeval met letsel op Paardenweide in Zoetermeer,2023-11-02,07:56:53
politie,ongeval wegvervoer letsel boxtelseweg vught,Politie naar Boxtelseweg in Vught voor ongeval met letsel,2023-11-02,07:54:42
politie,aanrijding letsel esterweg opijnen 688857,Politie naar Esterweg in Opijnen voor ongeval met letsel,2023-11-02,07:52:58
trauma,a1 dia: ja ambu 17992 albrechtsveldwb gouda gouda bon 153674,Traumaheli naar Albrechtsveld in Gouda,2023-11-02,08:07:12
brandweer,p 2 bnh-01 stormschade westdijk westbeemster 104731,Geen beschrijving beschikbaar,2023-11-02,08:21:57
brandweer,"p 1 401392 letsel n256 - 1e deltaweg,1 z kats",Ongeval met letsel op 1e Deltaweg in Kats,2023-11-02,08:18:22
brandweer,p 2 bon-06 stormschade beukenlaan molenweg lunteren 072441,Stormschade op Beukenlaan in Lunteren,2023-11-02,08:17:59
brandweer,"p 2 blb-04 stormschade n271 - rijksweg - zuid 89,6 wellerlooi 232231",Stormschade op N271 in Wellerlooi,2023-11-02,08:16:35
brandweer,p 2 bad-03 brandgerucht betreft: oms pakhuis wilhelmina veemkade amsterdam 133131,Brandgerucht op Veemkade in Amsterdam,2023-11-02,08:15:33
brandweer,u bent niet langer actief in de functie piket_brw_tactisch officier alarmcentrale.,Brandweer met spoed,2023-11-02,08:13:06
brandweer,u bent nu actief in de functie piket_brw_tactisch officier alarmcentrale.,Brandweer met spoed,2023-11-02,08:13:05
brandweer,p 1 401374 letsel n629 - heistraat oosteind,Ongeval met letsel op Heistraat in Oosteind,2023-11-02,08:12:33
politie,ongeval wegvervoer letsel hertogin johannasingel oss,Geen beschrijving beschikbaar,2023-11-02,08:22:01
politie,1 ongeval wegvervoer letsel bazuinstraat zwijndrecht icnum 588871,Politie naar Bazuinstraat in Zwijndrecht voor ongeval met letsel,2023-11-02,08:21:54
politie,prio 1 abdissenbos voorweg zoetmr ongeval wegvervoer letsel,Ongeval met letsel op Abdissenbos in Zoetermeer,2023-11-02,08:19:37
politie,1 ongeval wegvervoer letsel de lingebrug gorinchem icnum 588863,Politie naar Gorinchem voor ongeval met letsel,2023-11-02,08:18:33
politie,aanrijding letsel eemnesserweg schapendrift laren nh,Politie naar Eemnesserweg in Laren voor ongeval met letsel,2023-11-02,08:17:58
brandweer,"p 1 bzb-01 br wegvervoer auto n256 - 1e deltaweg,1 z kats 194931 194830",Voertuigbrand op 1e Deltaweg in Kats,2023-11-02,08:32:33
brandweer,p 2 brt-01 stormschade middelweg augustapolder barendrecht 173631,Stormschade op Middelweg in Barendrecht,2023-11-02,08:31:40
brandweer,p 2 bdh-01 wateroverlast binnen madame curiehof schoonhoven 163330,Wateroverlast op Madame Curiehof in Schoonhoven,2023-11-02,08:28:46
brandweer,p 1 401399 letsel korte hoefstraat pater ruttenstraat korte hoefstraat tilburg,Ongeval met letsel op Korte Hoefstraat in Tilburg,2023-11-02,08:23:37
brandweer,p 1 401399 letsel korte hoefstraat pater ruttenstraat korte hoefstraat,Brandweer met spoed voor ongeval met letsel,2023-11-02,08:23:36
brandweer,p 1 reanimatie achterbergsestraatweg rhenen 093231,Assistentie bij reanimatie op Achterbergsestraatweg in Rhenen,2023-11-02,08:22:55
brandweer,p 2 bdh-03 oms brandmelding swetterhage witrikweide zoeterwoude 164230,Automatisch brandalarm op Witrikweide in Zoeterwoude,2023-11-02,08:22:41
politie,ongeval wegvervoer letsel ruysdaelbaan eindhoven,Politie naar Ruysdaelbaan in Eindhoven voor ongeval met letsel,2023-11-02,08:24:50
politie,graag contact politie meldkamer apeldoorn 777,Politie naar Apeldoorn,2023-11-02,08:24:03
politie,tilburg,Politie naar Tilburg,2023-11-02,08:23:37
trauma,a1 ambu 08123 08993 - achterbergsestraatweg rhenen rit 285998 2 mka utr,Geen beschrijving beschikbaar,2023-11-02,08:24:31
brandweer,p 2 brt-03 oms brandmelding asr vastgoed vermogensbeheer weena rotterdam 170631,Automatisch brandalarm op Weena in Rotterdam,2023-11-02,08:41:29
brandweer,p 2 bon-01 stormschade de weem nijmegen 089232 082151,Stormschade op De Weem in Nijmegen,2023-11-02,08:41:18
brandweer,u bent nu actief in de functie ca rot piket.,Geen beschrijving beschikbaar,2023-11-02,08:41:05
brandweer,"p 1 voertuig te water a2 re 45,9 nieuwer ter aa 091311 093911 098191 091431 093831",Voertuig te water op A2 in Nieuwer Ter Aa,2023-11-02,08:41:01
brandweer,p 2 bdh-04 stormschade acaciastraat monster 156730,Stormschade op Acaciastraat in Monster,2023-11-02,08:40:46
brandweer,p 2 bzb-02 stormschade langeweg nieuw- en sint joosland 194534,Stormschade in Langeweg,2023-11-02,08:37:12
brandweer,p 1 bdh-02 oms brandmelding dol-fijn ter weerlaan wassenaar 155030,Automatisch brandalarm op Ter Weerlaan in Wassenaar,2023-11-02,08:36:59
brandweer,p 2 bon-06 stormschade beukenlaan molenweg lunteren 072751,Stormschade op Beukenlaan in Lunteren,2023-11-02,08:35:11
politie,"voertuig te water a2 re 46,9 nieuwer ter aa",Politie naar A2 in Nieuwer Ter Aa voor Voertuig te water,2023-11-02,08:41:52
politie,u bent niet langer actief in de functie ca rot piket.,Geen beschrijving beschikbaar,2023-11-02,08:41:05
politie,"voertuig te water a2 re 45,9 nieuwer ter aa",Politie naar A2 in Nieuwer Ter Aa voor Voertuig te water,2023-11-02,08:41:01
politie,aanrijding letsel personenauto beneluxlaan torenlaan hengelo 688922,Politie naar Hengelo voor ongeval met letsel,2023-11-02,08:37:18
politie,3 stormschade middelweg barendrecht icnum 588884,Politie naar Middelweg in Barendrecht,2023-11-02,08:34:22
brandweer,p 1 bon-03 pac brandmelding columbus almelo 055631,Automatisch brandalarm op Columbus in Almelo,2023-11-02,08:52:03
brandweer,p 1 401426 letsel naar a4 vanaf tholen eendrachtweg naar a4 vanaf tholen halsteren,Geen beschrijving beschikbaar,2023-11-02,08:51:45
brandweer,p 1 401426 letsel naar a4 vanaf tholen eendrachtweg naar a4 vanaf,Geen beschrijving beschikbaar,2023-11-02,08:51:45
brandweer,p 2 bzb-03 stormschade prof. zeemanstraat serlippensstraat terneuzen 196631,Geen beschrijving beschikbaar,2023-11-02,08:51:43
brandweer,graag telefonisch contact mknn,Brandweer,2023-11-02,08:48:10
brandweer,p 2 bad-01 kleine ibgs stank/hind. lucht koolmonoxide jan van houthof amsterdam 139233,Brandweer met gepaste spoed naar Jan van Houthof in Amsterdam,2023-11-02,08:47:43
brandweer,p 2 bad-01 kleine ibgs stank/hind. lucht koolmonoxide meting jan van houthof amsterdam 139232,Brandweer met gepaste spoed naar Jan van Houthof in Amsterdam,2023-11-02,08:45:54
politie,aanrijding letsel hagerhofweg venlo,Politie naar Hagerhofweg in Venlo voor ongeval met letsel,2023-11-02,08:52:55
politie,tholen halsteren,Geen beschrijving beschikbaar,2023-11-02,08:51:46
politie,aanrijding letsel marskramersdonk apeldoorn 688959,Politie naar Marskramersdonk in Apeldoorn voor ongeval met letsel,2023-11-02,08:49:44
brandweer,p 2 bmd-01 stormschade bioscoop kok cinemaxx lelystad de waag lelystad 255151,Stormschade in Lelystad,2023-11-02,09:10:27
brandweer,p 2 bon-08 liftopsluiting achmea logistiek- / energiegebouw laan van malkens apeldoorn 062631,Assistentie bij liftopsluiting in Apeldoorn,2023-11-02,09:08:46
brandweer,p 2 bmd-01 stormschade bioscoop kok cinemaxx lelystad de waag lelystad 255131,Stormschade in Lelystad,2023-11-02,09:02:37
brandweer,"p 2 stormschade a12 re 69,0 odijk 090531",Stormschade op A12 in Odijk,2023-11-02,09:01:55
brandweer,p 1 bad-02 ass. ambu deur openen evean korthagenhuis amerbos amsterdam 132231,Brandweer met spoed naar Amerbos in Amsterdam,2023-11-02,09:01:14
brandweer,p 2 bon-07 stormschade marskramersdonk apeldoorn 063331,Stormschade op Marskramersdonk in Apeldoorn,2023-11-02,08:59:35
brandweer,p 1 bon-04 hv weg letsel marssteden enschede 054171,Ongeval met letsel op Marssteden in Enschede,2023-11-02,08:59:14
brandweer,u bent niet langer actief in de functie piket_vrr_communicatie vrr woordvoerders.,Brandweer,2023-11-02,08:59:07
brandweer,u bent nu actief in de functie piket_vrr_communicatie vrr woordvoerders.,Brandweer,2023-11-02,08:59:07
brandweer,p 1 bon-04 hv weg letsel marssteden enschede 054131 059094,Geen beschrijving beschikbaar,2023-11-02,08:57:48
brandweer,p 2 brt-01 liftopsluiting franklinweg gorinchem 188131,Assistentie bij liftopsluiting op Franklinweg in Gorinchem,2023-11-02,08:54:37
brandweer,p 2 bzb-04 stormschade weeldijk 's-gravenpolder 194734,Stormschade op Weeldijk in 'S-Gravenpolder,2023-11-02,08:53:59
politie,aanrijding letsel marssteden enschede 688976,Politie naar Marssteden in Enschede voor ongeval met letsel,2023-11-02,08:59:53
politie,aanrijding letsel marssteden enschede 688979,Politie naar Marssteden in Enschede voor ongeval met letsel,2023-11-02,08:59:39
politie,aanrijding letsel marssteden enschede 688978,Politie naar Marssteden in Enschede voor ongeval met letsel,2023-11-02,08:58:11
politie,aanrijding letsel marssteden enschede 688981,Politie naar Marssteden in Enschede voor ongeval met letsel,2023-11-02,08:57:56
politie,aanrijding letsel marssteden enschede 688980,Politie naar Marssteden in Enschede voor ongeval met letsel,2023-11-02,08:57:41
brandweer,p 2 bdh-01 ass. ambu afhijsen sperwerhorst leiden 164152 164130,Assistentie ambulance voor afhijsen patiënt op Sperwerhorst in Leiden,2023-11-02,09:27:59
brandweer,p 1 bnh-01 reanimatie velserduinweg ijmuiden 122430,Assistentie bij reanimatie op Velserduinweg in Ijmuiden,2023-11-02,09:27:38
brandweer,langer actief in de functie piket_gmk_gmk beheer .,Geen beschrijving beschikbaar,2023-11-02,09:27:09
brandweer,u bent nu actief in de functie piket_vrr_geo informatie medewerker.,Brandweer,2023-11-02,09:27:08
brandweer,u bent nu actief in de functie piket_gmk_gmk beheer .,Geen beschrijving beschikbaar,2023-11-02,09:27:08
brandweer,u bent niet,Brandweer,2023-11-02,09:27:08
brandweer,p 2 bzb-01 dv aan derden tommelshof baarle-hertog belgie 207641,Geen beschrijving beschikbaar,2023-11-02,09:26:41
brandweer,test test,Geen beschrijving beschikbaar,2023-11-02,09:21:14
brandweer,p 1 bon-01 ass. pol afhijsen kastanjelaan arnhem 073651,Assistentie ambulance voor afhijsen patiënt op Kastanjelaan in Arnhem,2023-11-02,09:18:24
brandweer,"p 2 stormschade a12 re 69,0 odijk 090571",Stormschade op A12 in Odijk,2023-11-02,09:17:38
brandweer,p 2 dier in problemen ruigenhoeksedijk groenekan 090931,Dier in problemen op Ruigenhoeksedijk in Groenekan,2023-11-02,09:17:27
politie,ongeval/wegvervoer/letsel prio 1 nieuw-schoonebeek europaweg,Ongeval met letsel op Europaweg in Nieuw-Schoonebeek,2023-11-02,09:27:44
trauma,a1 mmt dia 13991 velserduinweg 1971 ijmuiden 98431 regio 12,Geen beschrijving beschikbaar,2023-11-02,09:28:46
brandweer,p 2 bzb-06 stormschade grensstraat nispen 201331,Stormschade op Grensstraat in Nispen,2023-11-02,09:36:31
brandweer,p 1 bdh-02 ongeval wegvervoer houthandel goedkoop wasbeekerlaan sassenheim 162071,Ongeval op Wasbeekerlaan in Sassenheim,2023-11-02,09:35:37
brandweer,p 1 bdh-02 ongeval wegvervoer houthandel goedkoop wasbeekerlaan sassenheim 169291 161230,Geen beschrijving beschikbaar,2023-11-02,09:35:15
brandweer,p 2 bzb-05 stormschade ravelijnstraat steenbergen nb 201634,Stormschade op Ravelijnstraat in Steenbergen,2023-11-02,09:34:24
brandweer,p 2 bzb-04 stormschade anton pieckplein kaatsheuvel 207241 207151,Stormschade op Anton Pieckplein in Kaatsheuvel,2023-11-02,09:33:20
brandweer,p 2 dier in problemen ruigenhoeksedijk groenekan 092178 092180,Dier in problemen op Ruigenhoeksedijk in Groenekan,2023-11-02,09:32:46
brandweer,weeralarm sectie brw hoofdkantoor vrzw prins bernhardplein zaandam opkomen vanaf 12:00u,Brandweer met spoed naar Prins Bernhardplein in Zaandam,2023-11-02,09:32:11
brandweer,p 2 brt-02 stormschade de roolaan prins willem alexanderln westmaas 185831,Geen beschrijving beschikbaar,2023-11-02,09:31:22
brandweer,p 2 bzb-02 stormschade o lv vrouw ter duinenln ossendrecht 201442,Stormschade op O Lv Vrouw ter Duinenln in Ossendrecht,2023-11-02,09:29:52
brandweer,p 2 bon-03 oms br beheerssyst. pompkamer dc noordkaap laan van de ram apeldoorn 062631,Automatisch brandalarm op Laan van de Ram in Apeldoorn,2023-11-02,09:28:39
brandweer,"prio 2 a4 re 57,2 schild wegverkeer afgevallen lading",Brandweer met gepaste spoed naar A4 in Schipluiden,2023-11-02,09:28:27
politie,prio 1 houthandel goedkoop wasbeekerlaan sasshm ongeval wegvervoer letsel,Ongeval met letsel op Wasbeekerlaan in Sassenheim,2023-11-02,09:37:01
politie,"schip in nood knardijk 4,4 lelystad",Politie naar Lelystad voor schip in nood,2023-11-02,09:35:27
trauma,a1 mmt 13991 wasbeekerlaan sassenheim 98434/ regio 16,Traumaheli naar Wasbeekerlaan in Sassenheim,2023-11-02,09:37:01
brandweer,spoedamu harinxma stad uit,Brandweer,2023-11-02,09:47:48
brandweer,p 2 brt-01 dier te water parelgras spijkenisse 173131,Dier te water op Parelgras in Spijkenisse,2023-11-02,09:44:35
brandweer,p 2 bzb-07 co-melder anjelierenlaan vlissingen 194530,Geen beschrijving beschikbaar,2023-11-02,09:43:13
brandweer,p 3 weeralarm hoofdkantoor vrzw prins bernhardplein zaandam,Brandweer zonder spoed naar Prins Bernhardplein in Zaandam,2023-11-02,09:40:24
